AÑO;TRIMESTRE;CONCEPTO;DESGLOSE;AMBITO;VIV GENERAL;VIV NUEVA;VIV USADA;CUOTA MES;COSTE SALARIAL;PORCNT SB ING;PLAZO M;INTERES;PIB anual(M);VAR PIB;PIB PER CAPITA;VAR ANUAL PER CAPITA;SAL MEDIO
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;35;5;30;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;37;22;15;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;24;13;11;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 01;29;8;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 02;25;1;24;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 03;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 04;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 05;38;6;32;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 06;62;19;43;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 07;42;2;40;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Bilbao zona 08;9;3;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Nacional;ESPAÑA;76818;34288;42530;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;PAIS VASCO;2501;1025;1476;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;ANDALUCIA;15782;8094;7688;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;ARAGON;1850;632;1218;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;ASTURIAS;959;421;538;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;BALEARES;1774;793;981;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;CANARIAS;3972;2442;1530;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;CANTABRIA;931;432;499;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;CASTILLA Y LEON;3429;1538;1891;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;CASTILLA-LA MANCHA;3145;1410;1735;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;CATALUÑA;12411;3970;8441;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;EXTREMADURA;1114;389;725;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;GALICIA;2693;1563;1130;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;MADRID;9532;3520;6012;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;MURCIA;2881;1559;1322;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;NAVARRA;872;353;519;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;LA RIOJA;767;406;361;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;CCAA;VALENCIA;12205;5741;6464;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;TTHH;ÁLAVA;373;209;164;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;TTHH;GIPUZKOA;226;76;150;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;TTHH;BIZKAIA;347;30;317;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;55;9;46;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Resto de TTHH;GIPUZKOA;552;220;332;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Resto de TTHH;BIZKAIA;846;464;382;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Álava Central;389;214;175;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Balmaseda-Zalla;16;1;15;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Beasain-Zumárraga;59;6;53;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Bilbao Metropolitano;965;331;634;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Donostia-San Sebastián;441;161;280;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Durango;109;86;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Eibar;35;12;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Gernika-Markina;68;52;16;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Igorre;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Laguardia;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Laudio / Llodio;37;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Arrasate-Bergara;61;45;16;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Mungia;27;21;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Tolosa;55;10;45;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Áreas funcionales;Zarautz-Azpeitia;132;64;68;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;21;10;11;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;64;20;44;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;142;96;46;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;18;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;106;75;31;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;41;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;17;15;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;68;11;57;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;57;32;25;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;34;17;17;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 01;52;2;50;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 02;44;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 03;27;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 04;30;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 05;50;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 06;53;12;41;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 07;66;4;62;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T3;Num compraventas;Zonas de capitales;Bilbao zona 08;15;7;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Nacional;ESPAÑA;79000;32860;46140;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;PAIS VASCO;2555;943;1612;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;ANDALUCIA;15761;7083;8678;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;ARAGON;1919;582;1337;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;ASTURIAS;1231;575;656;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;BALEARES;1670;729;941;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;CANARIAS;4434;2445;1989;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;CANTABRIA;902;408;494;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;CASTILLA Y LEON;3733;1449;2284;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;CASTILLA-LA MANCHA;3841;1883;1958;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;CATALUÑA;11507;3650;7857;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;EXTREMADURA;1201;429;772;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;GALICIA;3151;1760;1391;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;MADRID;10760;3686;7074;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;MURCIA;2884;1404;1480;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;NAVARRA;791;287;504;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;LA RIOJA;525;199;326;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;CCAA;VALENCIA;12135;5348;6787;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;TTHH;ÁLAVA;560;280;280;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;TTHH;GIPUZKOA;179;72;107;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;TTHH;BIZKAIA;319;40;279;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;79;9;70;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Resto de TTHH;GIPUZKOA;637;318;319;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Resto de TTHH;BIZKAIA;624;232;392;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Álava Central;588;285;303;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Balmaseda-Zalla;7;2;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Beasain-Zumárraga;52;12;40;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Bilbao Metropolitano;818;219;599;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Donostia-San Sebastián;553;306;247;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Durango;51;23;28;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Eibar;50;24;26;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Gernika-Markina;32;10;22;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Igorre;9;5;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Laguardia;7;5;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Llodio;53;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Mondragón-Bergara;42;20;22;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Mungia;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Tolosa;38;2;36;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Áreas funcionales;Zarautz-Azpeitia;93;33;60;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;10;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;62;43;19;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;64;24;40;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;248;183;65;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;24;9;15;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;140;14;126;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;35;1;34;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;19;14;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;30;5;25;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;50;29;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;35;22;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 01;41;3;38;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 02;35;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 03;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 04;41;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 05;52;4;48;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 06;72;26;46;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 07;44;3;41;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T2;Num compraventas;Zonas de capitales;Bilbao zona 08;17;3;14;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Nacional;ESPAÑA;100768;51990;48778;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;PAIS VASCO;3847;1841;2006;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;ANDALUCIA;20706;11562;9144;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;ARAGON;2886;1104;1782;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;ASTURIAS;1880;1074;806;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;BALEARES;2324;1213;1111;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;CANARIAS;4056;2315;1741;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;CANTABRIA;1362;766;596;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;CASTILLA Y LEON;5411;2926;2485;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;CASTILLA-LA MANCHA;4844;2942;1902;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;CATALUÑA;13636;4752;8884;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;EXTREMADURA;2141;1260;881;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;GALICIA;4541;2839;1702;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;MADRID;14508;7724;6784;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;MURCIA;3250;1717;1533;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;NAVARRA;1324;582;742;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;LA RIOJA;1264;907;357;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;CCAA;VALENCIA;12788;6466;6322;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;TTHH;ÁLAVA;777;507;270;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;TTHH;GIPUZKOA;208;85;123;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;TTHH;BIZKAIA;425;78;347;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;148;29;119;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Resto de TTHH;GIPUZKOA;857;365;492;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Resto de TTHH;BIZKAIA;1218;674;544;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Áreas funcionales;Álava Central;813;519;294;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Áreas funcionales;Balmaseda-Zalla;23;4;19;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Áreas funcionales;Beasain-Zumárraga;114;19;95;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T1;Num compraventas;Áreas funcionales;Bilbao Metropolitano;1280;491;789;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
